lotsizesquarefeet,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,regionidzip,garagecarcnt,poolcnt,AgeofHouse,buildingclasstypeid
-0.007942947717215378,-0.007942947717215378,6.0,8.0,1,0.0,1.0,88.0,0.0
-0.009899995935765977,-0.009899995935765977,8.0,10.0,1,0.0,1.0,26.0,0.0
-0.020586540691350113,-0.020586540691350113,10.0,13.0,1,0.0,0.0,86.0,0.0
-0.017855375427641096,-0.017855375427641096,6.0,8.0,1,0.0,1.0,16.0,0.0
-0.012703361121537332,-0.012703361121537332,4.0,5.0,1,0.0,1.0,59.0,0.0
-0.0025274754173609734,-0.0025274754173609734,3.0,4.0,4,0.0,0.0,81.0,0.0
-0.02690092592813956,-0.02690092592813956,5.0,7.0,5,0.0,1.0,16.0,0.0
-0.04424659859473132,-0.04424659859473132,8.0,12.0,26,0.0,1.0,17.0,0.0
-0.0027010421174181115,-0.0027010421174181115,5.0,3.5,7,2.0,1.0,61.0,0.0
-0.010433605955776352,-0.010433605955776352,5.0,6.0,11,5.0,1.0,23.0,0.0
-0.00721425446408293,-0.00721425446408293,4.0,4.5,11,4.0,1.0,10.0,0.0
-0.022108954941989035,-0.022108954941989035,5.0,6.0,11,7.0,1.0,8.0,0.0
-0.018824575705921588,-0.018824575705921588,3.0,5.0,4,0.0,0.0,10.0,0.0
-0.02105081966037348,-0.02105081966037348,5.0,9.0,38,0.0,1.0,7.0,0.0
-0.43621615030971855,-0.43621615030971855,5.0,7.5,12,6.0,1.0,17.0,0.0
-0.00228840282775059,-0.00228840282775059,3.0,3.0,27,0.0,1.0,59.0,0.0
-0.00971495375140754,-0.00971495375140754,6.0,8.0,1,0.0,1.0,30.0,0.0
-0.005664107793049203,-0.005664107793049203,4.0,6.0,1,0.0,1.0,70.0,0.0
-0.022576580927266946,-0.022576580927266946,5.0,6.0,1,0.0,1.0,27.0,0.0
-0.02672496850218632,-0.02672496850218632,6.0,6.0,2,0.0,1.0,57.0,0.0
-0.021015436917111142,-0.021015436917111142,4.0,5.0,2,0.0,1.0,16.0,0.0
-0.020281962212186488,-0.020281962212186488,5.0,8.0,1,0.0,1.0,59.0,0.0
-0.012930480081667197,-0.012930480081667197,6.0,8.0,18,0.0,1.0,80.0,0.0
-0.006773882754020603,-0.006773882754020603,7.0,11.0,3,0.0,1.0,10.0,0.0
-0.006990960665386832,-0.006990960665386832,5.0,6.0,3,0.0,1.0,89.0,0.0
-0.004272227176337551,-0.004272227176337551,5.0,7.0,4,0.0,1.0,43.0,0.0
-0.0030151835001661553,-0.0030151835001661553,4.0,4.0,4,0.0,1.0,32.0,0.0
-0.021696793797500735,-0.021696793797500735,5.0,7.0,18,0.0,0.0,7.0,0.0
-0.07222813262790981,-0.07222813262790981,6.0,8.0,26,0.0,1.0,32.0,0.0
-0.0038352024825297707,-0.0038352024825297707,3.0,3.5,8,2.0,0.0,80.0,0.0
-0.0015362804608363236,-0.0015362804608363236,4.0,5.5,9,2.0,0.0,19.0,0.0
-0.003564094165911596,-0.003564094165911596,5.0,4.0,9,0.0,0.0,70.0,0.0
-0.004743678323049227,-0.004743678323049227,6.0,6.5,6,3.0,1.0,25.0,0.0
-0.008638170807802372,-0.008638170807802372,4.0,4.0,11,9.0,1.0,9.0,0.0
-0.013015589923568494,-0.013015589923568494,5.0,6.0,8,5.0,0.0,25.0,0.0
-0.019508323312207285,-0.019508323312207285,5.0,8.0,27,0.0,1.0,14.0,0.0
-0.005238558583542721,-0.005238558583542721,5.0,6.0,11,3.0,1.0,17.0,0.0
-0.0370925904232302,-0.0370925904232302,3.0,4.0,25,0.0,1.0,15.0,0.0
-0.013666823657667177,-0.013666823657667177,6.0,7.0,11,10.0,1.0,8.0,0.0
-0.010378141114986743,-0.010378141114986743,6.0,4.0,1,0.0,1.0,69.0,0.0
-0.022433615518679936,-0.022433615518679936,7.0,5.0,1,0.0,1.0,91.0,0.0
-0.13504063038660427,-0.13504063038660427,6.0,10.0,1,0.0,1.0,15.0,0.0
-0.006142731117449191,-0.006142731117449191,6.0,5.0,18,0.0,1.0,17.0,0.0
-0.002206161856924618,-0.002206161856924618,1.0,3.0,4,0.0,0.0,59.0,0.0
-0.035835068601879586,-0.035835068601879586,1.0,1.0,4,0.0,0.0,77.0,0.0
-0.0009663314072051697,-0.0009663314072051697,4.0,4.5,10,2.0,0.0,19.0,0.0
-0.0016357346581142432,-0.0016357346581142432,4.0,4.5,6,2.0,0.0,7.0,0.0
-0.0031179847136986205,-0.0031179847136986205,5.0,4.5,6,2.0,0.0,20.0,0.0
-0.008712283310581591,-0.008712283310581591,5.0,5.5,7,3.0,1.0,10.0,0.0
-0.00426505499864924,-0.00426505499864924,5.0,5.0,8,0.0,0.0,56.0,0.0
-0.0024758357380051305,-0.0024758357380051305,4.0,4.0,8,2.0,0.0,25.0,0.0
-0.0016916776440830728,-0.0016916776440830728,2.0,3.5,8,2.0,0.0,10.0,0.0
-0.01665618731815541,-0.01665618731815541,6.0,9.0,1,0.0,1.0,25.0,0.0
-0.0009175605989246515,-0.0009175605989246515,6.0,5.0,21,0.0,0.0,11.0,0.0
-0.01405507754319444,-0.01405507754319444,6.0,6.0,1,0.0,0.0,36.0,0.0
-0.021109153372238412,-0.021109153372238412,6.0,11.0,2,0.0,1.0,14.0,0.0
-0.010277730627350382,-0.010277730627350382,5.0,5.0,18,0.0,1.0,80.0,0.0
-0.015743886316202188,-0.015743886316202188,8.0,10.0,18,0.0,1.0,81.0,0.0
-0.012420299175438639,-0.012420299175438639,6.0,9.0,18,0.0,1.0,10.0,0.0
-0.061350807945816585,-0.061350807945816585,6.0,8.0,4,0.0,1.0,16.0,0.0
-0.04035640941659116,-0.04035640941659116,3.0,4.0,4,0.0,0.0,38.0,0.0
-0.016176607703396982,-0.016176607703396982,4.0,6.0,14,0.0,0.0,10.0,0.0
-0.005136235515189477,-0.005136235515189477,4.0,6.0,15,0.0,1.0,27.0,0.0
-0.009950679324763378,-0.009950679324763378,3.0,4.0,15,0.0,1.0,41.0,0.0
-0.008378059830306275,-0.008378059830306275,8.0,9.0,31,0.0,1.0,90.0,0.0
-0.002655140180212918,-0.002655140180212918,6.0,5.0,10,2.0,0.0,81.0,0.0
-0.011097749609713997,-0.011097749609713997,5.0,6.0,11,3.0,1.0,12.0,0.0
-0.03794464513260161,-0.03794464513260161,6.0,9.0,0,0.0,1.0,6.0,0.0
-0.0003815598530181719,-0.0003815598530181719,5.0,3.0,24,0.0,0.0,42.0,0.0
-0.00852437225514783,-0.00852437225514783,4.0,4.0,18,0.0,1.0,90.0,0.0
-0.007743561177480318,-0.007743561177480318,5.0,5.0,1,0.0,1.0,65.0,0.0
-0.006748062914342682,-0.006748062914342682,6.0,7.0,1,0.0,1.0,16.0,0.0
-0.011654788743506192,-0.011654788743506192,6.0,9.0,1,0.0,1.0,10.0,0.0
-0.04901705304781691,-0.04901705304781691,4.0,4.0,2,0.0,1.0,63.0,0.0
-0.03373075166812899,-0.03373075166812899,8.0,10.0,13,0.0,1.0,62.0,0.0
-0.0342328041063108,-0.0342328041063108,13.0,5.0,2,0.0,1.0,93.0,0.0
-0.007591989155667335,-0.007591989155667335,5.0,9.0,18,0.0,1.0,6.0,0.0
-0.024950093596918833,-0.024950093596918833,5.0,6.0,4,0.0,1.0,16.0,0.0
-0.016384122711178794,-0.016384122711178794,4.0,6.0,28,0.0,1.0,92.0,0.0
-0.00809451973902836,-0.00809451973902836,3.0,4.0,25,0.0,1.0,68.0,0.0
-0.003452686339153157,-0.003452686339153157,4.0,5.0,8,2.0,1.0,22.0,0.0
-0.047778178888455904,-0.047778178888455904,8.0,14.0,3,0.0,1.0,71.0,0.0
-0.01333164388703342,-0.01333164388703342,5.0,8.0,18,0.0,1.0,10.0,0.0
-0.009868438353937406,-0.009868438353937406,5.0,7.0,1,0.0,1.0,27.0,0.0
-0.016117317701173608,-0.016117317701173608,4.0,8.0,1,0.0,1.0,62.0,0.0
-0.023785331940337044,-0.023785331940337044,6.0,7.0,13,0.0,1.0,24.0,0.0
-0.02270998343226954,-0.02270998343226954,5.0,6.0,2,0.0,0.0,86.0,0.0
-0.014582949821054167,-0.014582949821054167,4.0,3.0,18,0.0,1.0,66.0,0.0
-0.0385246352349964,-0.0385246352349964,4.0,3.0,4,0.0,1.0,41.0,0.0
-0.008366584346004978,-0.008366584346004978,3.0,5.0,4,0.0,1.0,36.0,0.0
-0.004619360576451828,-0.004619360576451828,5.0,6.0,4,0.0,0.0,26.0,0.0
-0.21085102669723607,-0.21085102669723607,3.0,2.0,39,0.0,0.0,21.0,0.0
-0.005174008984347917,-0.005174008984347917,4.0,7.5,7,4.0,1.0,7.0,0.0
-0.010416392729324405,-0.010416392729324405,5.0,4.5,8,2.0,0.0,88.0,0.0
-0.003956173212872624,-0.003956173212872624,4.0,4.0,8,2.0,0.0,11.0,0.0
-0.003567919327345362,-0.003567919327345362,2.0,2.0,33,2.0,0.0,6.0,0.0
-0.012135324648623061,-0.012135324648623061,4.0,3.5,8,2.0,0.0,19.0,0.0
-0.008689810487158216,-0.008689810487158216,3.0,4.0,1,0.0,0.0,62.0,0.0
-0.02006058099420727,-0.02006058099420727,6.0,9.0,1,0.0,1.0,9.0,0.0
-0.017357148150893054,-0.017357148150893054,4.0,8.0,1,0.0,1.0,7.0,0.0
-0.00646643540378165,-0.00646643540378165,4.0,6.0,18,0.0,1.0,79.0,0.0
-0.0032609501222856294,-0.0032609501222856294,5.0,6.0,3,0.0,1.0,6.0,0.0
-0.006015544499776467,-0.006015544499776467,6.0,6.0,18,0.0,1.0,15.0,0.0
-0.0032977673010856287,-0.0032977673010856287,4.0,4.0,4,0.0,0.0,48.0,0.0
-0.002361559040171367,-0.002361559040171367,4.0,4.0,4,0.0,0.0,38.0,0.0
-0.007161658494368645,-0.007161658494368645,2.0,3.0,4,0.0,0.0,62.0,0.0
-0.10066677345242336,-0.10066677345242336,5.0,6.0,4,0.0,0.0,30.0,0.0
-0.007682836739719281,-0.007682836739719281,3.0,4.0,15,0.0,1.0,56.0,0.0
-0.0028550048651271986,-0.0028550048651271986,4.0,5.0,6,3.0,0.0,77.0,0.0
-0.0046002347692829975,-0.0046002347692829975,5.0,6.5,6,3.0,1.0,49.0,0.0
-0.0028019307502336935,-0.0028019307502336935,3.0,2.0,8,0.0,0.0,88.0,0.0
-0.004791492840971304,-0.004791492840971304,4.0,4.5,8,2.0,0.0,38.0,0.0
-0.008434959106633546,-0.008434959106633546,6.0,6.5,11,9.0,1.0,18.0,0.0
-0.014893266042368444,-0.014893266042368444,6.0,9.5,11,9.0,1.0,6.0,0.0
-0.0034765935981141954,-0.0034765935981141954,5.0,5.5,22,2.0,1.0,15.0,0.0
-0.01448540820449313,-0.01448540820449313,7.0,10.0,2,0.0,1.0,16.0,0.0
-0.022051577520482545,-0.022051577520482545,5.0,7.0,16,8.0,0.0,7.0,0.0
-0.04665836287872087,-0.04665836287872087,2.0,2.0,4,0.0,0.0,24.0,0.0
-0.0014368262635584043,-0.0014368262635584043,5.0,4.0,24,0.0,1.0,12.0,0.0
-0.0023983762189713665,-0.0023983762189713665,6.0,10.0,24,0.0,0.0,20.0,0.0
-0.03792886634168733,-0.03792886634168733,5.0,10.0,1,0.0,1.0,75.0,0.0
-0.006011719338342701,-0.006011719338342701,9.0,10.0,40,0.0,1.0,17.0,0.0
-0.036719159038258786,-0.036719159038258786,6.0,7.0,1,0.0,1.0,24.0,0.0
-0.012054518113334751,-0.012054518113334751,5.0,5.0,3,0.0,1.0,51.0,0.0
-0.02119617579485659,-0.02119617579485659,6.0,8.0,3,0.0,1.0,18.0,0.0
-0.011159430337833476,-0.011159430337833476,5.0,7.0,18,0.0,1.0,37.0,0.0
-0.0037596555442128894,-0.0037596555442128894,4.0,4.0,4,0.0,0.0,38.0,0.0
-0.008122730304602387,-0.008122730304602387,3.0,3.0,4,0.0,0.0,54.0,0.0
-0.023688746614134448,-0.023688746614134448,6.0,7.0,26,0.0,1.0,37.0,0.0
-0.07059191982461635,-0.07059191982461635,4.0,5.0,26,0.0,1.0,64.0,0.0
-0.08742549900426266,-0.08742549900426266,10.0,13.0,30,0.0,1.0,27.0,0.0
-0.0038925799040362627,-0.0038925799040362627,2.0,3.0,10,0.0,0.0,7.0,0.0
-0.001785872244389564,-0.001785872244389564,4.0,5.5,9,2.0,0.0,15.0,0.0
-0.01568316187844115,-0.01568316187844115,6.0,7.5,36,6.0,1.0,23.0,0.0
-0.009263106557043915,-0.009263106557043915,4.0,5.5,16,3.0,1.0,14.0,0.0
-0.007207082286394618,-0.007207082286394618,4.0,6.0,15,0.0,1.0,13.0,0.0
-0.060574300174762064,-0.060574300174762064,5.0,6.0,18,0.0,1.0,60.0,0.0
-0.004246885481838851,-0.004246885481838851,5.0,7.0,1,0.0,1.0,18.0,0.0
-0.005170183822914152,-0.005170183822914152,4.0,6.0,1,0.0,1.0,76.0,0.0
-0.005676061422529723,-0.005676061422529723,7.0,8.0,1,0.0,1.0,9.0,0.0
-0.04150873929851321,-0.04150873929851321,7.0,7.0,1,0.0,1.0,23.0,0.0
-0.020834698039365693,-0.020834698039365693,7.0,6.0,2,0.0,1.0,66.0,0.0
-0.015353719849958043,-0.015353719849958043,4.0,6.0,2,0.0,1.0,88.0,0.0
-0.011472615430223078,-0.011472615430223078,5.0,7.0,18,0.0,1.0,12.0,0.0
-0.013538202604456791,-0.013538202604456791,6.0,6.0,18,0.0,1.0,66.0,0.0
-0.02027813705075272,-0.02027813705075272,3.0,3.0,3,0.0,0.0,59.0,0.0
-0.0058367182027479,-0.0058367182027479,6.0,6.0,4,0.0,0.0,87.0,0.0
-0.02158156080930853,-0.02158156080930853,6.0,9.0,4,0.0,1.0,14.0,0.0
-0.008197320952560826,-0.008197320952560826,5.0,5.0,15,0.0,1.0,61.0,0.0
-0.04917197208588444,-0.04917197208588444,3.0,5.0,25,0.0,1.0,13.0,0.0
-0.0031897064905817354,-0.0031897064905817354,5.0,6.0,8,4.0,1.0,4.0,0.0
-0.023155614739303294,-0.023155614739303294,7.0,9.0,16,11.0,1.0,16.0,0.0
-0.00558043238668557,-0.00558043238668557,4.0,4.5,11,3.0,1.0,14.0,0.0
-0.0670173064647619,-0.0670173064647619,6.0,9.0,4,0.0,1.0,8.0,0.0
-0.0004987054219272597,-0.0004987054219272597,3.0,4.0,41,0.0,0.0,16.0,0.0
-0.007917606022716678,-0.007917606022716678,6.0,5.0,1,0.0,1.0,89.0,0.0
-0.009385989868103652,-0.009385989868103652,7.0,6.0,1,0.0,1.0,90.0,0.0
-0.013925500199625612,-0.013925500199625612,5.0,6.0,1,0.0,1.0,94.0,0.0
-0.011661960921194502,-0.011661960921194502,6.0,8.0,2,0.0,1.0,88.0,0.0
-0.05736164271557773,-0.05736164271557773,6.0,4.0,2,0.0,1.0,59.0,0.0
-0.02143668282000464,-0.02143668282000464,3.0,6.0,1,0.0,1.0,60.0,0.0
-0.005555090692186869,-0.005555090692186869,2.0,6.0,3,0.0,1.0,15.0,0.0
-0.021721657346820213,-0.021721657346820213,5.0,10.0,3,0.0,1.0,12.0,0.0
-0.012254860943428253,-0.012254860943428253,5.0,6.0,3,0.0,1.0,6.0,0.0
-0.035890055297489974,-0.035890055297489974,3.0,4.0,18,0.0,1.0,57.0,0.0
-0.008193017645947839,-0.008193017645947839,4.0,3.0,4,0.0,0.0,56.0,0.0
-0.030950337450960236,-0.030950337450960236,9.0,7.0,14,0.0,1.0,87.0,0.0
-0.006093960309168673,-0.006093960309168673,3.0,3.0,15,0.0,1.0,84.0,0.0
-0.01652613182940736,-0.01652613182940736,5.0,6.0,26,0.0,1.0,46.0,0.0
-0.007119103573417997,-0.007119103573417997,5.0,5.0,1,0.0,1.0,109.0,0.0
-0.0038227707078700305,-0.0038227707078700305,2.0,1.0,10,0.0,0.0,68.0,0.0
-0.0048393073588933804,-0.0048393073588933804,3.0,4.5,8,2.0,0.0,47.0,0.0
-0.005573260208997258,-0.005573260208997258,2.0,2.5,8,0.0,0.0,53.0,0.0
-0.0005360007459064796,-0.0005360007459064796,3.0,4.5,9,2.0,0.0,3.0,0.0
-0.0009663314072051697,-0.0009663314072051697,2.0,5.0,9,2.0,0.0,15.0,0.0
-0.006156119182467373,-0.006156119182467373,6.0,9.0,11,7.0,1.0,14.0,0.0
-0.0021884704852934496,-0.0021884704852934496,7.0,3.0,42,3.0,0.0,57.0,0.0
-0.008107907804046542,-0.008107907804046542,5.0,5.0,1,0.0,1.0,69.0,0.0
-0.011680130438004891,-0.011680130438004891,6.0,8.0,1,0.0,1.0,11.0,0.0
-0.018939330548934572,-0.018939330548934572,5.0,7.0,1,0.0,1.0,87.0,0.0
-0.02917498440051353,-0.02917498440051353,9.0,11.0,1,0.0,1.0,84.0,0.0
-0.010785042662503616,-0.010785042662503616,6.0,7.0,1,0.0,1.0,23.0,0.0
-0.02369591879182276,-0.02369591879182276,3.0,7.0,1,0.0,1.0,59.0,0.0
-0.007940556991319275,-0.007940556991319275,7.0,9.0,3,0.0,1.0,9.0,0.0
-0.009226767523423137,-0.009226767523423137,4.0,4.0,3,0.0,1.0,87.0,0.0
-0.029077920929131713,-0.029077920929131713,5.0,6.0,4,0.0,1.0,34.0,0.0
-0.06188872127243995,-0.06188872127243995,6.0,8.0,25,0.0,1.0,27.0,0.0
-0.0004642789690233646,-0.0004642789690233646,4.0,4.5,19,1.0,0.0,9.0,0.0
-0.0026608779223635673,-0.0026608779223635673,3.0,4.5,8,2.0,0.0,17.0,0.0
-0.009963111099423117,-0.009963111099423117,4.0,6.0,1,0.0,1.0,89.0,0.0
-0.025936028956472054,-0.025936028956472054,6.0,10.0,1,0.0,1.0,10.0,0.0
-0.009213379458404955,-0.009213379458404955,4.0,4.5,11,4.0,0.0,10.0,0.0
-0.05027361857880908,-0.05027361857880908,6.0,6.5,12,5.0,1.0,26.0,0.0
-0.040764267254466476,-0.040764267254466476,7.0,6.0,1,0.0,1.0,12.0,0.0
-0.0037180569136206825,-0.0037180569136206825,5.0,9.0,21,0.0,0.0,9.0,0.0
-0.0008338851925610173,-0.0008338851925610173,4.0,4.0,21,0.0,0.0,11.0,0.0
-0.010140502960914023,-0.010140502960914023,5.0,4.0,27,0.0,0.0,105.0,0.0
-0.01653712916852944,-0.01653712916852944,6.0,8.0,1,0.0,0.0,93.0,0.0
-0.019605864928768323,-0.019605864928768323,4.0,5.0,2,0.0,1.0,3.0,0.0
-0.0097900225445452,-0.0097900225445452,5.0,5.0,3,0.0,1.0,64.0,0.0
-0.0030563039855791415,-0.0030563039855791415,3.0,4.0,4,0.0,0.0,27.0,0.0
-0.0043420363725037835,-0.0043420363725037835,2.0,3.0,4,0.0,0.0,29.0,0.0
-0.02100109256173452,-0.02100109256173452,4.0,5.0,4,0.0,1.0,41.0,0.0
-0.023791547827666914,-0.023791547827666914,7.0,10.0,26,0.0,1.0,30.0,0.0
-0.04830892003739095,-0.04830892003739095,4.0,4.0,26,0.0,1.0,16.0,0.0
-0.0014650368291324295,-0.0014650368291324295,6.0,6.5,10,2.0,0.0,12.0,0.0
-0.002630276630893438,-0.002630276630893438,4.0,5.0,8,5.0,0.0,13.0,0.0
-0.017294989277594357,-0.017294989277594357,6.0,8.0,33,5.0,1.0,12.0,0.0
-0.004858433166062211,-0.004858433166062211,4.0,8.5,35,4.0,1.0,71.0,0.0
-0.0015793135269661928,-0.0015793135269661928,5.0,4.5,9,2.0,0.0,9.0,0.0
-0.0017237133710908644,-0.0017237133710908644,5.0,5.5,9,2.0,0.0,24.0,0.0
-0.007464324392815391,-0.007464324392815391,5.0,6.5,11,8.0,1.0,18.0,0.0
-0.011720772778238657,-0.011720772778238657,6.0,7.0,6,5.0,1.0,14.0,0.0
-0.08190674734569657,-0.08190674734569657,4.0,7.0,1,0.0,1.0,14.0,0.0
-0.0038065137717765247,-0.0038065137717765247,6.0,9.0,22,2.0,1.0,9.0,0.0
-0.027718554184607072,-0.027718554184607072,5.0,10.0,2,0.0,1.0,76.0,0.0
-0.11330510682958667,-0.11330510682958667,5.0,8.0,2,0.0,1.0,18.0,0.0
-0.005973945869184261,-0.005973945869184261,6.0,7.0,1,0.0,1.0,16.0,0.0
-0.010705192417573749,-0.010705192417573749,4.0,4.0,1,0.0,0.0,63.0,0.0
-0.008829907024669901,-0.008829907024669901,3.0,5.0,1,0.0,1.0,93.0,0.0
-0.010673156690565956,-0.010673156690565956,5.0,7.0,1,0.0,1.0,32.0,0.0
-0.022099392038404622,-0.022099392038404622,9.0,8.0,1,0.0,1.0,91.0,0.0
-0.04795843962102213,-0.04795843962102213,4.0,4.0,2,0.0,1.0,68.0,0.0
-0.011873779235589303,-0.011873779235589303,8.0,9.0,18,0.0,1.0,19.0,0.0
-0.006377022255267367,-0.006377022255267367,5.0,7.0,3,0.0,1.0,13.0,0.0
-0.015410619126285314,-0.015410619126285314,3.0,4.0,27,0.0,1.0,87.0,0.0
-0.04697441684218579,-0.04697441684218579,3.0,4.0,4,0.0,0.0,63.0,0.0
-0.007316099387256953,-0.007316099387256953,2.0,2.0,4,0.0,0.0,84.0,0.0
-0.000832450757023355,-0.000832450757023355,6.0,5.0,10,2.0,0.0,70.0,0.0
-0.0021090983855428023,-0.0021090983855428023,4.0,5.5,9,4.0,1.0,5.0,0.0
-0.005849149977407641,-0.005849149977407641,5.0,6.0,8,3.0,0.0,23.0,0.0
-0.007343831807651757,-0.007343831807651757,4.0,4.0,4,0.0,1.0,14.0,0.0
-0.020075403494763115,-0.020075403494763115,4.0,5.5,4,3.0,1.0,3.0,0.0
-0.0072381617230439675,-0.0072381617230439675,6.0,8.0,1,0.0,1.0,31.0,0.0
-0.006591709440737491,-0.006591709440737491,6.0,6.0,1,0.0,1.0,26.0,0.0
-0.04160914978614957,-0.04160914978614957,4.0,2.0,3,0.0,0.0,68.0,0.0
-0.009088105421449114,-0.009088105421449114,6.0,7.0,3,0.0,1.0,9.0,0.0
-0.021221995634534512,-0.021221995634534512,4.0,5.0,4,0.0,1.0,59.0,0.0
-0.004560548719407673,-0.004560548719407673,3.0,3.0,4,0.0,0.0,36.0,0.0
-0.021645632263324114,-0.021645632263324114,6.0,6.0,43,0.0,1.0,93.0,0.0
-0.001611827399153205,-0.001611827399153205,4.0,4.5,9,3.0,0.0,6.0,0.0
-0.009878957547880263,-0.009878957547880263,4.0,3.0,7,3.0,1.0,55.0,0.0
-0.009319527688191966,-0.009319527688191966,4.0,5.0,4,0.0,0.0,12.0,0.0
-2.9166855932466774e-05,-2.9166855932466774e-05,5.0,5.0,15,0.0,1.0,75.0,0.0
-0.005912265141064781,-0.005912265141064781,5.0,7.0,1,0.0,1.0,90.0,0.0
-0.010747269193345175,-0.010747269193345175,5.0,6.0,1,0.0,1.0,8.0,0.0
-0.02008640083388519,-0.02008640083388519,2.0,3.0,13,0.0,0.0,41.0,0.0
-0.03961384995326131,-0.03961384995326131,6.0,8.0,2,0.0,1.0,11.0,0.0
-0.011071451624856855,-0.011071451624856855,6.0,9.0,3,0.0,1.0,9.0,0.0
-0.015687943330233357,-0.015687943330233357,8.0,11.0,3,0.0,1.0,3.0,0.0
-0.0027856738141401874,-0.0027856738141401874,3.0,3.0,4,0.0,0.0,38.0,0.0
-0.00331115536610381,-0.00331115536610381,5.0,7.0,15,0.0,1.0,43.0,0.0
-0.047787263646861096,-0.047787263646861096,3.0,3.0,25,0.0,1.0,63.0,0.0
-0.0036506384433505545,-0.0036506384433505545,3.0,5.5,8,4.0,1.0,19.0,0.0
-0.006517596937958272,-0.006517596937958272,3.0,4.5,8,3.0,0.0,19.0,0.0
-0.006417186450321911,-0.006417186450321911,5.0,5.0,8,2.0,1.0,69.0,0.0
-0.0009663314072051697,-0.0009663314072051697,3.0,4.5,9,2.0,0.0,28.0,0.0
-0.0001630475061142815,-0.0001630475061142815,3.0,3.5,9,1.0,0.0,34.0,0.0
-0.008934142673740028,-0.008934142673740028,5.0,6.5,11,2.0,1.0,10.0,0.0
-0.002085191126581764,-0.002085191126581764,4.0,4.0,4,0.0,0.0,10.0,0.0
-0.018355037139926797,-0.018355037139926797,4.0,5.0,4,0.0,1.0,12.0,0.0
-0.0040245479735011944,-0.0040245479735011944,7.0,12.0,21,0.0,1.0,9.0,0.0
-0.0023912040412830547,-0.0023912040412830547,6.0,8.0,24,0.0,0.0,15.0,0.0
-0.0062407508791894484,-0.0062407508791894484,4.0,5.0,27,0.0,1.0,18.0,0.0
-0.006152772166212827,-0.006152772166212827,5.0,9.0,1,0.0,1.0,16.0,0.0
-0.012965862824929533,-0.012965862824929533,8.0,9.0,1,0.0,1.0,29.0,0.0
-0.037593208425874346,-0.037593208425874346,8.0,9.0,1,0.0,0.0,18.0,0.0
-0.011520908093324376,-0.011520908093324376,5.0,7.0,1,0.0,1.0,56.0,0.0
-0.044343662066113135,-0.044343662066113135,5.0,8.0,3,0.0,1.0,19.0,0.0
-0.0035420994876674407,-0.0035420994876674407,5.0,5.0,3,0.0,1.0,16.0,0.0
-0.013192503639880176,-0.013192503639880176,3.0,4.0,18,0.0,1.0,77.0,0.0
-0.0025442104986337,-0.0025442104986337,4.0,5.0,4,0.0,0.0,39.0,0.0
-0.022698986093147463,-0.022698986093147463,5.0,6.0,4,0.0,1.0,33.0,0.0
-0.009684830605116632,-0.009684830605116632,3.0,2.0,4,0.0,1.0,63.0,0.0
-0.05851923219447121,-0.05851923219447121,5.0,7.0,18,0.0,1.0,14.0,0.0
-0.0005120934869454412,-0.0005120934869454412,3.0,3.5,19,2.0,0.0,15.0,0.0
-0.0015544499776467128,-0.0015544499776467128,5.0,3.0,8,2.0,0.0,86.0,0.0
-0.002146393709522022,-0.002146393709522022,4.0,5.5,8,3.0,0.0,21.0,0.0
-0.014911913704358053,-0.014911913704358053,5.0,7.0,38,0.0,1.0,18.0,0.0
-0.024378231962570794,-0.024378231962570794,6.0,7.0,20,0.0,1.0,22.0,0.0
-0.007680924159002398,-0.007680924159002398,5.0,7.0,1,0.0,0.0,9.0,0.0
-0.012690451201698372,-0.012690451201698372,6.0,8.0,1,0.0,1.0,20.0,0.0
-0.008363715474929654,-0.008363715474929654,5.0,7.0,18,0.0,1.0,81.0,0.0
-0.0018480311176882636,-0.0018480311176882636,3.0,5.0,4,0.0,0.0,59.0,0.0
-0.016904344666170988,-0.016904344666170988,5.0,5.0,4,0.0,0.0,9.0,0.0
-0.030126015161983634,-0.030126015161983634,4.0,6.0,18,0.0,1.0,17.0,0.0
-0.02329092982502277,-0.02329092982502277,7.0,6.0,29,0.0,1.0,86.0,0.0
-0.007579557381007595,-0.007579557381007595,4.0,3.0,15,0.0,1.0,56.0,0.0
-0.0021353963703999446,-0.0021353963703999446,3.0,5.0,7,3.0,0.0,4.0,0.0
-0.009113925261127037,-0.009113925261127037,4.0,3.5,8,1.0,0.0,80.0,0.0
-0.0025250846914648697,-0.0025250846914648697,4.0,5.5,35,2.0,1.0,20.0,0.0
-0.007851621987984211,-0.007851621987984211,4.0,4.5,11,3.0,1.0,19.0,0.0
-0.008777311054955616,-0.008777311054955616,6.0,8.0,11,9.0,1.0,16.0,0.0
-0.01372467922435289,-0.01372467922435289,5.0,7.0,3,0.0,1.0,14.0,0.0
-0.33591707050011593,-0.33591707050011593,5.0,7.0,25,0.0,1.0,22.0,0.0
-0.008138509095516671,-0.008138509095516671,4.0,7.0,11,4.0,1.0,9.0,0.0
-0.0011781497215999693,-0.0011781497215999693,5.0,2.5,10,2.0,0.0,90.0,0.0
-0.01188429842953216,-0.01188429842953216,5.0,6.0,1,0.0,1.0,27.0,0.0
-0.007506401168586818,-0.007506401168586818,6.0,7.0,1,0.0,1.0,26.0,0.0
-0.024148722276544826,-0.024148722276544826,8.0,8.0,1,0.0,1.0,86.0,0.0
